geometryid,geometryacreage,imageid,imagepath,imagedate
4DYLBUEmMg5qzIalC2dNVF,535585,92901,L8_028030_20140708_UTM15_GS2,2014-07-08T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,38526,UK02_SL6_22P_1T_20140622T162556_20140622T162646_DMC_0_20140622_UTM15_GS2,2014-06-22T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,38337,UK02_SL6_22S_1T_20140612T162010_20140612T162100_DMC_0_20140612_UTM14_GS2,2014-06-12T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,38245,DE005B6CP_20140611_UTM14_GS2,2014-06-11T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,38213,DE005B60P_20140610_UTM15_GS2,2014-06-10T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,37870,UK02_SL6_22P_1T_20140527T163116_20140527T163206_DMC_0_20140527_UTM15_GS2,2014-05-27T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,93874,DE005A3CS_20140515_UTM15_GS2,2014-05-15T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,41992,DE005A3CS_20140515_UTM15_GS2_3B,2014-05-15T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,92889,L8_027030_20140514_UTM15_GS2,2014-05-14T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,93871,DE00594DP_20140422_UTM15_GS2,2014-04-22T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,41951,DE00594DP_20140422_UTM15_GS2_3B,2014-04-22T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,42500,L8_028030_20131009_UTM15_GS2_6BANDS_8BITS,2013-10-09T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,36133,L8_027030_20130831_UTM15,2013-08-31T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35790,DE00518AS_20130818_UTM14,2013-08-18T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,36223,L8_028030_20130806_UTM15,2013-08-06T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35717,U2003FA7_000000_015499_S_20130803_UTM15,2013-08-03T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35705,DE0050FCP_20130802_UTM15,2013-08-02T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,36204,L8_027030_20130714_UTM15,2013-07-14T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,36147,U2003D5C_015000_030499_P_20130712_UTM15_SAMZ_3B,2013-07-12T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35537,U2003D5C_015000_030499_P_20130712_UTM15,2013-07-12T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,36177,U2003D1A_000000_015499_P_20130709_UTM15_SAMZ_3B,2013-07-09T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35509,U2003D1A_000000_015499_P_20130709_UTM15,2013-07-09T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35400,U2003C40_015000_030499_P_20130626_UTM15,2013-06-26T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35939,U2003B46_000000_015499_S_20130616_UTM14_SAMZ,2013-06-16T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35312,U2003B46_000000_015499_S_20130616_UTM14,2013-06-16T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35966,L8_028030_20130603_UTM15,2013-06-03T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,35170,U20038D2_030000_045499_S_20130524_UTM15,2013-05-24T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,34328,DE00432E_000154_021599_S_20120730,2012-07-30T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,33673,DE0041C3P_20120629,2012-06-29T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,33587,DE0040F6S_20120612N,2012-06-12T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,33567,DE00408CP_20120603,2012-06-03T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,28893,028030_20100408A,2010-04-08T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,569506,L8_027030_20211109_UTM15_GS2,2021-11-09T16:59:48.000000
4DYLBUEmMg5qzIalC2dNVF,535585,572252,S2A_T15TUJ_20211118_173133_UTM15_GS2,2021-11-18T17:26:21.000000
4DYLBUEmMg5qzIalC2dNVF,535585,572262,S2A_T15TUK_20211118_173121_UTM15_GS2,2021-11-18T17:26:21.000000
4DYLBUEmMg5qzIalC2dNVF,535585,576945,L8_027030_20191206_UTM15_GS2,2019-12-06T16:59:44.000000
4DYLBUEmMg5qzIalC2dNVF,535585,576976,L8_028030_20181210_UTM15_GS2,2018-12-10T17:05:28.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577047,L8_027030_20180202_UTM15_GS2,2018-02-02T16:59:17.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577059,L8_028030_20180108_UTM15_GS2,2018-01-08T17:05:42.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577062,L8_028030_20171223_UTM15_GS2,2017-12-23T17:05:47.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577072,L8_027030_20171216_UTM15_GS2,2017-12-16T16:59:36.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577108,L8_027030_20161213_UTM15_GS2,2016-12-13T16:59:41.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577112,L8_028030_20161204_UTM15_GS2,2016-12-04T17:05:55.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577152,S2A_T15TUJ_20160508_173113_UTM15_GS2,2016-05-08T17:31:12.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577174,S2A_T15TUJ_20161005_172514_UTM15_GS2,2016-10-05T17:22:52.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577203,S2A_T15TUJ_20161104_173106_UTM15_GS2,2016-11-04T17:31:12.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577247,S2A_T15TUJ_20161114_173106_UTM15_GS2,2016-11-14T17:31:12.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577399,S2A_T15TUJ_20160408_173106_UTM15_GS2,2016-04-08T17:31:12.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577465,S2A_T15TUJ_20160518_172618_UTM15_GS2,2016-05-18T17:23:02.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577514,S2A_T15TUJ_20160607_172910_UTM15_GS2,2016-06-07T17:23:02.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577558,S2A_T15TUJ_20160617_173110_UTM15_GS2,2016-06-17T17:31:12.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577593,S2A_T15TUJ_20160627_172903_UTM15_GS2,2016-06-27T17:22:52.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577613,S2A_T15TUJ_20160109_173149_UTM15_GS2,2016-01-09T17:31:32.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577741,S2B_T15TUJ_20180103_172711_UTM15_GS2,2018-01-03T17:27:09.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577744,S2A_T15TUJ_20180108_172925_UTM15_GS2,2018-01-08T17:27:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577749,S2B_T15TUJ_20180113_173113_UTM15_GS2,2018-01-13T17:26:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577767,S2A_T15TUJ_20180118_173101_UTM15_GS2,2018-01-18T17:31:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577786,S2B_T15TUJ_20180123_172612_UTM15_GS2,2018-01-23T17:26:09.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577812,S2A_T15TUJ_20180128_172552_UTM15_GS2,2018-01-28T17:25:51.000000
4DYLBUEmMg5qzIalC2dNVF,535585,577878,S2A_T15TUJ_20180227_172941_UTM15_GS2,2018-02-27T17:22:51.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578024,S2A_T15TUJ_20181224_173125_UTM15_GS2,2018-12-24T17:27:21.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578071,S2A_T15TUJ_20180217_172724_UTM15_GS2,2018-02-17T17:24:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578174,S2B_T15TUJ_20170707_172352_UTM15_GS2,2017-07-07T17:22:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,873275,GF6_WFV2_1120215274_20220601_174430_UTM15_GS2,2022-06-01T17:44:30.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578196,S2A_T15TUJ_20170722_173109_UTM15_GS2,2017-07-22T17:31:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578201,S2A_T15TUJ_20170801_172809_UTM15_GS2,2017-08-01T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578206,S2A_T15TUJ_20170811_173109_UTM15_GS2,2017-08-11T17:31:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578220,S2A_T15TUJ_20171020_173129_UTM15_GS2,2017-10-20T17:23:41.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578242,S2A_T15TUJ_20170331_172123_UTM15_GS2,2017-03-31T17:21:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578419,S2A_T15TUJ_20171209_173103_UTM15_GS2,2017-12-09T17:31:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578442,S2A_T15TUJ_20171219_173005_UTM15_GS2,2017-12-19T17:27:31.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578456,S2B_T15TUJ_20171224_172720_UTM15_GS2,2017-12-24T17:27:19.000000
4DYLBUEmMg5qzIalC2dNVF,535585,788018,L9_028030_20220401_UTM15_GS2,2022-04-01T17:05:32.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578550,S2A_T15TUJ_20190123_173134_UTM15_GS2,2019-01-23T17:26:21.000000
4DYLBUEmMg5qzIalC2dNVF,535585,578618,S2B_T15TUJ_20190108_173132_UTM15_GS2,2019-01-08T17:27:09.000000
4DYLBUEmMg5qzIalC2dNVF,535585,579150,S2A_T15TUJ_20201203_173132_UTM15_GS2,2020-12-03T17:27:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,788704,S2B_T15TUJ_20220402_173129_UTM15_GS2,2022-04-02T17:18:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,788721,S2B_T15TUK_20220402_173117_UTM15_GS2,2022-04-02T17:18:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,789068,L8_027030_20220402_UTM15_GS2,2022-04-02T16:59:09.000000
4DYLBUEmMg5qzIalC2dNVF,535585,875261,S2A_T15TUK_20220606_173128_UTM15_GS2,2022-06-06T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,944259,L9_027030_20220816_UTM15_GS2,2022-08-16T16:59:37.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1097046,S2B_T15TUJ_20221029_172429_UTM15_GS2,2022-10-29T17:24:29.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1097049,S2B_T15TUK_20221029_172429_UTM15_GS2,2022-10-29T17:24:29.000000
4DYLBUEmMg5qzIalC2dNVF,535585,879588,L8_028030_20220612_UTM15_GS2,2022-06-12T17:05:44.000000
4DYLBUEmMg5qzIalC2dNVF,535585,881806,DEIMOS1_00B956SM_6_20220614_131129_UTM15_GS2,2022-06-14T13:11:29.000000
4DYLBUEmMg5qzIalC2dNVF,535585,920191,S2B_T15TUJ_20220721_173138_UTM15_GS2,2022-07-21T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,920201,S2B_T15TUK_20220721_173126_UTM15_GS2,2022-07-21T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,888390,S2A_T15TUJ_20220616_173144_UTM15_GS2,2022-06-16T17:19:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,888393,S2A_T15TUK_20220616_173132_UTM15_GS2,2022-06-16T17:19:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,890369,DEIMOS1_00B96DPM_5_20220618_132619_UTM15_GS2,2022-06-18T13:26:19.000000
4DYLBUEmMg5qzIalC2dNVF,535585,890743,L9_028030_20220620_UTM15_GS2,2022-06-20T17:05:21.000000
4DYLBUEmMg5qzIalC2dNVF,535585,890622,L8_027030_20220621_UTM15_GS2,2022-06-21T16:59:38.000000
4DYLBUEmMg5qzIalC2dNVF,535585,893553,S2A_T15TUJ_20220626_173145_UTM15_GS2,2022-06-26T17:19:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,893563,S2A_T15TUK_20220626_173133_UTM15_GS2,2022-06-26T17:19:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,908487,L9_028030_20220706_UTM15_GS2,2022-07-06T17:05:27.000000
4DYLBUEmMg5qzIalC2dNVF,535585,910576,S2B_T15TUJ_20220711_173137_UTM15_GS2,2022-07-11T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,910579,S2B_T15TUK_20220711_173125_UTM15_GS2,2022-07-11T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,899393,S2B_T15TUJ_20220621_173137_UTM15_GS2,2022-06-21T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,899517,S2B_T15TUK_20220621_173125_UTM15_GS2,2022-06-21T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,901146,S2B_T15TUJ_20220701_173138_UTM15_GS2,2022-07-01T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,901150,S2B_T15TUK_20220701_173126_UTM15_GS2,2022-07-01T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,902913,L9_027030_20220629_UTM15_GS2,2022-06-29T16:59:17.000000
4DYLBUEmMg5qzIalC2dNVF,535585,906644,S2A_T15TUK_20220706_173134_UTM15_GS2,2022-07-06T17:19:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,906770,DEIMOS1_00B9CFSM_6_20220705_131715_UTM15_GS2,2022-07-05T13:17:15.000000
4DYLBUEmMg5qzIalC2dNVF,535585,912912,L8_027030_20220707_UTM15_GS2,2022-07-07T16:59:39.000000
4DYLBUEmMg5qzIalC2dNVF,535585,913657,DEIMOS1_00BA09SM_2_20220712_131900_UTM14_GS2,2022-07-12T13:19:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,918042,L9_027030_20220715_UTM15_GS2,2022-07-15T16:59:13.000000
4DYLBUEmMg5qzIalC2dNVF,535585,918205,L8_028030_20220714_UTM15_GS2,2022-07-14T17:05:48.000000
4DYLBUEmMg5qzIalC2dNVF,535585,924516,S2A_T15TUJ_20220726_173143_UTM15_GS2,2022-07-26T17:30:51.000000
4DYLBUEmMg5qzIalC2dNVF,535585,927284,GF1_WFV4_6628571_20220727_170603_UTM15_GS2,2022-07-27T17:06:03.000000
4DYLBUEmMg5qzIalC2dNVF,535585,928836,L8_028030_20220730_UTM15_GS2,2022-07-30T17:06:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,929578,L9_027030_20220731_UTM15_GS2,2022-07-31T16:59:28.000000
4DYLBUEmMg5qzIalC2dNVF,535585,929743,S2B_T15TUJ_20220731_173138_UTM15_GS2,2022-07-31T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,929746,S2B_T15TUK_20220731_173125_UTM15_GS2,2022-07-31T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,934972,S2A_T15TUJ_20220805_171911_UTM15_GS2,2022-08-05T17:19:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,934989,S2A_T15TUK_20220805_171911_UTM15_GS2,2022-08-05T17:19:11.000000
4DYLBUEmMg5qzIalC2dNVF,535585,936181,L9_028030_20220807_UTM15_GS2,2022-08-07T17:05:44.000000
4DYLBUEmMg5qzIalC2dNVF,535585,937273,L8_027030_20220808_UTM15_GS2,2022-08-08T16:59:54.000000
4DYLBUEmMg5qzIalC2dNVF,535585,938642,S2B_T15TUJ_20220810_171859_UTM15_GS2,2022-08-10T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,938648,S2B_T15TUK_20220810_171859_UTM15_GS2,2022-08-10T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,950602,L8_027030_20220824_UTM15_GS2,2022-08-24T16:59:57.000000
4DYLBUEmMg5qzIalC2dNVF,535585,951389,L9_028030_20220823_UTM15_GS2,2022-08-23T17:05:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,956963,L8_028030_20220831_UTM15_GS2,2022-08-31T17:06:07.000000
4DYLBUEmMg5qzIalC2dNVF,535585,958448,L9_027030_20220901_UTM15_GS2,2022-09-01T16:59:39.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1025645,S2A_T15TUJ_20220904_173101_UTM15_GS2,2022-09-04T17:31:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1025654,S2A_T15TUK_20220904_173101_UTM15_GS2,2022-09-04T17:31:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1026764,DEIMOS1_00BB57PM_4_20220902_131633_UTM15_GS2,2022-09-02T13:16:33.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1028448,L9_028030_20220908_UTM15_GS2,2022-09-08T17:05:48.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1029825,L8_027030_20220909_UTM15_GS2,2022-09-09T17:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1034174,S2A_T15TUJ_20220914_171941_UTM15_GS2,2022-09-14T17:19:41.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1034190,S2A_T15TUK_20220914_171941_UTM15_GS2,2022-09-14T17:19:41.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1038693,S2B_T15TUJ_20220919_171909_UTM15_GS2,2022-09-19T17:19:09.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1038696,S2B_T15TUK_20220919_171909_UTM15_GS2,2022-09-19T17:19:09.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1046637,S2B_T15TUJ_20220929_172119_UTM15_GS2,2022-09-29T17:21:19.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1046638,S2B_T15TUK_20220929_172119_UTM15_GS2,2022-09-29T17:21:19.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1048899,L8_028030_20221002_UTM15_GS2,2022-10-02T17:06:13.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1049755,L9_027030_20221003_UTM15_GS2,2022-10-03T16:59:46.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1055115,S2B_T15TUJ_20221009_172219_UTM15_GS2,2022-10-09T17:22:19.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1055119,S2B_T15TUK_20221009_172219_UTM15_GS2,2022-10-09T17:22:19.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1055730,L9_028030_20221010_UTM15_GS2,2022-10-10T17:05:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1056479,L8_027030_20221011_UTM15_GS2,2022-10-11T16:59:56.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1062283,L8_028030_20221018_UTM15_GS2,2022-10-18T17:06:09.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1066635,L9_027030_20221019_UTM15_GS2,2022-10-19T16:59:52.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1073124,L8_027030_20150602_UTM15_GS2_FP3_OM_YPM,2015-06-02T00:00:00.000000
4DYLBUEmMg5qzIalC2dNVF,535585,1094615,L9_028030_20221026_UTM15_GS2,2022-10-26T17:06:03.000000
4DYLBUEmMg5qzIalC2dNVF,535585,554024,S2B_T15TUK_20210924_173119_UTM15_GS2,2021-09-24T17:19:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,553094,L8_027030_20210922_UTM15_GS2,2021-09-22T16:59:43.000000
4DYLBUEmMg5qzIalC2dNVF,535585,543231,S2A_T15TUK_20210909_173121_UTM15_GS2,2021-09-09T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,542670,S2A_T15TUJ_20210909_173133_UTM15_GS2,2021-09-09T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,539392,L8_027030_20210906_UTM15_GS2,2021-09-06T16:59:40.000000
4DYLBUEmMg5qzIalC2dNVF,535585,538803,S2B_T15TUK_20210904_173117_UTM15_GS2,2021-09-04T17:18:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,538798,S2B_T15TUJ_20210904_173129_UTM15_GS2,2021-09-04T17:18:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,538621,DE00B182P_20210902_UTM15_GS2,2021-09-02T14:05:32.000000
4DYLBUEmMg5qzIalC2dNVF,535585,536738,S2A_T15TUK_20210830_173122_UTM15_GS2,2021-08-30T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,536731,S2A_T15TUJ_20210830_173134_UTM15_GS2,2021-08-30T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,535944,L8_028030_20210828_UTM15_GS2,2021-08-28T17:05:48.000000
4DYLBUEmMg5qzIalC2dNVF,535585,541023,S2B_T15TUK_20210825_173119_UTM15_GS2,2021-08-25T17:18:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,540999,S2B_T15TUJ_20210825_173131_UTM15_GS2,2021-08-25T17:18:49.000000
4DYLBUEmMg5qzIalC2dNVF,535585,541794,L8_027030_20210821_UTM15_GS2,2021-08-21T16:59:35.000000
4DYLBUEmMg5qzIalC2dNVF,535585,544317,S2A_T15TUJ_20210820_173135_UTM15_GS2,2021-08-20T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,550949,DEIMOS1_00B12BSM_6_20210819_140007_UTM15_GS2,2021-08-19T09:00:07.000000
4DYLBUEmMg5qzIalC2dNVF,535585,546374,AL1B_AB_MS4_20210818153422_ORTP_S72567_20210818_UTM15_GS2,2021-08-18T15:36:40.000000
4DYLBUEmMg5qzIalC2dNVF,535585,547264,S2B_T15TUJ_20210815_173133_UTM15_GS2,2021-08-15T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,547261,S2B_T15TUK_20210815_173120_UTM15_GS2,2021-08-15T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,544841,L8_028030_20210812_UTM15_GS2,2021-08-12T17:05:43.000000
4DYLBUEmMg5qzIalC2dNVF,535585,528146,S2A_T15TUK_20210810_173123_UTM15_GS2,2021-08-10T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,528128,S2A_T15TUJ_20210810_173135_UTM15_GS2,2021-08-10T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,525813,DEIMOS1_00B0CASM_2_20210802_140730_UTM14_GS2,2021-08-02T09:07:30.000000
4DYLBUEmMg5qzIalC2dNVF,535585,525805,DEIMOS1_00B0CAPM_1_20210802_140706_UTM15_GS2,2021-08-02T09:07:06.000000
4DYLBUEmMg5qzIalC2dNVF,535585,523714,S2A_T15TUK_20210731_173124_UTM15_GS2,2021-07-31T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,523710,S2A_T15TUJ_20210731_173136_UTM15_GS2,2021-07-31T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,521938,L8_028030_20210727_UTM15_GS2,2021-07-27T17:05:37.000000
4DYLBUEmMg5qzIalC2dNVF,535585,521549,S2B_T15TUJ_20210726_173135_UTM15_GS2,2021-07-26T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,519408,S2A_T15TUK_20210721_173124_UTM15_GS2,2021-07-21T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,519394,S2A_T15TUJ_20210721_173136_UTM15_GS2,2021-07-21T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,518964,L8_027030_20210720_UTM15_GS2,2021-07-20T16:59:22.000000
4DYLBUEmMg5qzIalC2dNVF,535585,519533,DEIMOS1_00B08FSM_4_20210719_140130_UTM15_GS2,2021-07-19T09:01:30.000000
4DYLBUEmMg5qzIalC2dNVF,535585,517356,S2B_T15TUK_20210716_173123_UTM15_GS2,2021-07-16T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,517327,S2B_T15TUJ_20210716_173135_UTM15_GS2,2021-07-16T17:18:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,515300,S2A_T15TUJ_20210711_173136_UTM15_GS2,2021-07-11T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,515295,S2A_T15TUK_20210711_173124_UTM15_GS2,2021-07-11T17:19:01.000000
4DYLBUEmMg5qzIalC2dNVF,535585,515238,L8_028030_20210711_UTM15_GS2,2021-07-11T17:05:30.000000
4DYLBUEmMg5qzIalC2dNVF,535585,512485,L8_027030_20210704_UTM15_GS2,2021-07-04T16:59:19.000000
4DYLBUEmMg5qzIalC2dNVF,535585,513353,GF6_WFV1_1120119279_20210703_172453_UTM15_GS2,2021-07-03T17:24:53.000000
4DYLBUEmMg5qzIalC2dNVF,535585,513005,DEIMOS1_00B04BSM_6_20210702_140859_UTM15_GS2,2021-07-02T09:08:59.000000
4DYLBUEmMg5qzIalC2dNVF,535585,511385,S2A_T15TUK_20210701_173123_UTM15_GS2,2021-07-01T17:19:01.000000
